event,sector,region,trkID,c_layer,z_layer,x0,y0,z0,r,phi,theta,eta,c_x0,c_y0,c_z0,z_x0,z_y0,z_z0
9564,1,1,2,1,2,-11.83189638,-8.831741012,3.614363194,14.76460027,-2.500377082,1.330718437,0.2424179314,-12.78651905,-7.3822999,3.614363194,-13.03393269,-9.728982925,2.058000088
9564,1,2,2,4,3,-15.35249018,-11.63726311,6.078000069,19.26460089,-2.492988049,1.265179829,0.3104881968,-16.6836338,-9.632300377,6.078000069,-14.15705109,-10.73111439,2.378000021
9564,1,3,2,6,5,-17.59745815,-13.63971797,7.695099831,22.26460059,-2.482222663,1.238028484,0.3390850044,-19.28170967,-11.13230038,7.695099831,-16.41189003,-12.72078896,1.482499957
9564,1,1,3,1,2,-13.98482492,-4.734774877,-12.75049973,14.76460027,-2.815140844,2.283124985,-0.7815543679,-12.78651905,-7.3822999,-12.75049973,-15.40552521,-5.215774536,2.058000088
9564,1,2,3,4,3,-18.19827157,-6.320423986,-15.15633106,19.26460089,-2.807317146,2.237402617,-0.7222844547,-16.6836338,-9.632300377,-15.15633106,-16.78121948,-5.828269005,2.378000021
9564,1,3,3,6,5,-20.77860931,-7.997614309,-16.97691536,22.26460059,-2.774173941,2.222254025,-0.7031228168,-19.28170967,-11.13230038,-16.97691536,-19.37869263,-7.458791256,1.482499957
9565,3,1,1,1,2,4.593486534,-14.0318674,8.173500061,14.76460027,-1.254430443,1.065202871,0.528621603,12.78651905,-7.3822999,8.173500061,5.06012392,-15.45731926,2.058000088
9565,3,2,1,4,3,6.140528273,-18.25975794,10.39335537,19.26460089,-1.246389387,1.076046112,0.5162645392,16.6836338,-9.632300377,10.39335537,5.662394524,-16.83795738,2.378000021
9565,3,3,1,6,5,7.368183856,-21.0100525,11.79311943,22.26460059,-1.233499797,1.083687402,0.507599881,19.28170967,-11.13230038,11.79311943,6.871758938,-19.59451866,1.482499957
9565,1,1,2,1,2,-12.46844719,-7.907670061,0.6855000257,14.76460027,-2.576394601,1.524401024,0.04641195646,-12.78651905,-7.3822999,0.6855000257,-13.73511028,-8.711006165,2.058000088
9565,1,2,2,4,3,-16.20616227,-10.41562058,0.5699999928,19.26460089,-2.570369862,1.541217009,0.02958363173,-16.6836338,-9.632300377,0.5699999928,-14.94421196,-9.604571342,2.378000021
9565,1,3,2,6,5,-18.54616145,-12.31877977,0.4945000112,22.26460059,-2.555283998,1.548589833,0.02220831956,-19.28170967,-11.13230038,0.4945000112,-17.29659081,-11.4887867,1.482499957
9565,3,1,3,1,2,6.516154682,-13.24889238,14.24699593,14.76460027,-1.113708974,0.8032375623,0.8563659497,12.78651905,-7.3822999,14.24699593,7.178153038,-14.5948925,2.058000088
9565,3,2,3,4,3,8.865240124,-17.10357755,18.07858849,19.26460089,-1.092595117,0.8171472961,0.8371643097,16.6836338,-9.632300377,18.07858849,8.17493248,-15.77177715,2.378000021
9565,3,3,3,6,5,10.99273515,-19.36161702,20.54520607,22.26460059,-1.054420767,0.8255401548,0.8256995331,19.28170967,-11.13230038,20.54520607,10.25211525,-18.05715561,1.482499957
9566,2,3,1,6,5,18.14158982,12.90717497,-13.22952461,22.26460075,0.6183817395,2.106936849,-0.5638411751,-1.421085493e-15,22.26460075,-13.22952461,16.91926765,12.0375309,1.482499957
9566,1,1,2,1,2,-13.94488598,4.851141756,-1.982785821,14.76460027,2.806808054,1.704290868,-0.1338928128,-12.78651905,-7.3822999,-1.982785821,-15.36149788,5.343952179,2.058000088
9566,1,2,2,4,3,-18.21874244,6.261171724,-0.2205000222,19.26460089,2.810571241,1.582241692,-0.01144561516,-16.6836338,-9.632300377,-0.2205000222,-16.80012703,5.773641109,2.378000021
9567,3,1,1,1,2,14.32305773,-3.583774346,1.436555505,14.76460027,-0.2451764366,1.473804341,0.09714441921,12.78651905,-7.3822999,1.436555505,15.77811718,-3.947844982,2.058000088
9567,3,2,1,4,3,18.82343659,-4.099156306,3.560057163,19.26460089,-0.2144210707,1.388060011,0.1837618947,16.6836338,-9.632300377,3.560057163,17.35776901,-3.779979706,2.378000021
9567,3,3,1,6,5,22.04053384,-3.150763029,5.027573109,22.26460059,-0.1419911087,1.348710893,0.2239338865,19.28170967,-11.13230038,5.027573109,20.55549622,-2.938472271,1.482499957
9567,1,1,2,1,2,-14.02019789,-4.628981795,-10.13850021,14.76460027,-2.822696101,2.172524088,-0.6417171597,-12.78651905,-7.3822999,-10.13850021,-15.44455242,-5.099254131,2.058000088
9567,1,2,2,4,3,-18.27580053,-6.092615395,-11.60782814,19.26460089,-2.81980852,2.113086542,-0.5710077355,-16.6836338,-9.632300377,-11.60782814,-16.85274887,-5.618211746,2.378000021
9567,1,3,2,6,5,-21.07644713,-7.176058516,-12.59916687,22.26460059,-2.813426083,2.085752216,-0.5393508924,-19.28170967,-11.13230038,-12.59916687,-19.65649033,-6.692595005,1.482499957
9567,2,1,3,1,2,-4.210083848,14.15162893,-8.848026276,14.7645998,1.859956296,2.11068111,-0.5682014165,2.842170985e-15,14.7645998,-8.848026276,-4.63779211,15.58931255,2.058000088
9567,2,2,3,4,3,-5.683025237,18.40728297,-9.902500153,19.26460075,1.870250108,2.045601444,-0.4937214855,0,19.26460075,-9.902500153,-5.240508556,16.97397423,2.378000021
9567,2,3,3,6,5,-6.910312556,21.1650662,-10.65950012,22.26460075,1.886380844,2.017311661,-0.462138007,1.421085493e-15,22.26460075,-10.65950012,-6.444737434,19.73909187,1.482499957
9568,3,1,-1,1,2,14.76045441,0.3498770181,-9.755017281,14.76460051,0.02369923735,2.154658934,-0.6201763,12.78651905,-7.382300377,-9.755017281,16.26000977,0.3854219913,2.058000088
9568,3,2,-1,4,3,19.25738387,0.5272704251,-11.15536308,19.26460089,0.02737333003,2.095676579,-0.5507864143,16.6836338,-9.632300377,-11.15536308,17.75790024,0.4862143099,2.377999783
9568,3,3,-1,6,5,22.24096292,1.025674433,-12.11003304,22.26460059,0.04608380731,2.068955156,-0.5201411535,19.28170967,-11.13230038,-12.11003304,20.74248695,0.9565700293,1.482499719
9568,2,1,1,1,2,0.6367319779,14.75086369,-5.08949995,14.7645998,1.527657365,1.902750383,-0.3382241046,1.421085493e-15,14.7645998,-5.08949995,0.7014200091,16.24946022,2.058000088
9568,2,2,1,4,3,0.6150175145,19.25478111,-5.044533253,19.26460075,1.538866154,1.826901201,-0.2589513143,2.842170985e-15,19.26460075,-5.044533253,0.5671288371,17.75549698,2.378000021
9568,2,3,1,6,5,0.3564711312,22.2617469,-5.006346226,22.26460075,1.554784975,1.791974437,-0.2230038132,1.421085493e-15,22.26460075,-5.006346226,0.3324545622,20.76190376,1.482499957
9568,3,1,2,1,2,4.422201011,-14.0867867,2.14003849,14.76460027,-1.266613345,1.426854867,0.1444411071,12.78651905,-7.3822999,2.14003849,4.871427536,-15.51778412,2.058000088
9568,3,2,2,4,3,6.120506756,-18.26647871,4.4189744,19.26460089,-1.247485668,1.345313897,0.227417755,16.6836338,-9.632300377,4.4189744,5.643939495,-16.84417725,2.378000021
9568,3,3,2,6,5,7.850740243,-20.83454624,5.921350002,22.26460059,-1.210436605,1.310859808,0.2629141442,19.28170967,-11.13230038,5.921350002,7.321814537,-19.43086624,1.482499957
9569,1,1,1,1,2,-13.61040355,5.722790956,-3.040499926,14.76460027,2.743563671,1.773888929,-0.2045033202,-12.78651905,-7.3822999,-3.040499926,-14.99313068,6.304188728,2.058000088
9569,1,2,1,4,3,-17.85377072,7.236554316,-2.824333429,19.26460089,2.756505422,1.716366708,-0.1460872453,-16.6836338,-9.632300377,-2.824333429,-16.46354675,6.673063755,2.378000021
9569,1,3,1,6,5,-20.71494394,8.161099021,-2.673500061,22.26460059,2.766293976,1.690302647,-0.1197918006,-19.28170967,-11.13230038,-2.673500061,-19.31926537,7.611241341,1.482499957
9569,2,1,2,1,2,0.183384409,14.76346089,-3.923854828,14.7645998,1.55837546,1.83055299,-0.2627280406,2.842170985e-15,14.7645998,-3.923854828,0.2020148337,16.26331329,2.058000088
9569,2,2,2,4,3,0.1616968193,19.26392214,-3.98242116,19.26460075,1.56240276,1.774647131,-0.205277493,0,19.26460075,-3.98242116,0.1491064578,17.76395607,2.378000021
9569,2,3,2,6,5,-0.1573940126,22.26404442,-4.026500225,22.26460075,1.577865635,1.74971017,-0.1798760635,0,22.26460075,-4.026500225,-0.1467899233,20.76405144,1.482499957
9569,1,1,3,1,2,-9.736197057,-11.0995445,-1.044250011,14.76460027,-2.290854521,1.641405351,-0.07066776924,-12.78651905,-7.3822999,-1.044250011,-10.72529888,-12.22714901,2.058000088
9569,1,2,3,4,3,-12.55765764,-14.60924646,-0.22436364,19.26460089,-2.280819613,1.582442221,-0.01164615709,-16.6836338,-9.632300377,-0.22436364,-11.57986164,-13.47170448,2.378000021
9569,1,3,3,6,5,-14.38940345,-16.98992371,0.3274481893,22.26460059,-2.273509761,1.556090265,0.01470659151,-19.28170967,-11.13230038,0.3274481893,-13.41985893,-15.84515858,1.482499957
9570,2,1,1,1,2,6.258171238,13.37268485,-4.174928665,14.7645998,1.133089882,1.84636821,-0.2791274107,1.421085493e-15,14.7645998,-4.174928665,6.893954277,14.73124886,2.058000088
9570,2,2,1,4,3,7.96246755,17.54206238,-5.49184227,19.26460075,1.144697966,1.848504186,-0.2813478104,0,19.26460075,-5.49184227,7.342438698,16.1760807,2.378000021
9570,2,3,1,6,5,8.749920467,20.47318584,-6.371995926,22.26460075,1.166907797,1.849539471,-0.2824245003,1.421085493e-15,22.26460075,-6.371995926,8.160417557,19.09385872,1.482499957
9570,1,1,2,1,2,-10.79054181,-10.0775805,-9.444732666,14.76460027,-2.390346298,2.139887909,-0.6025576429,-12.78651905,-7.3822999,-9.444732666,-11.88667774,-11.10129166,2.058000088
9570,1,2,2,4,3,-13.74464084,-13.49850716,-12.48411083,19.26460089,-2.365228945,2.145788029,-0.6095749519,-16.6836338,-9.632300377,-12.48411083,-12.67427063,-12.44730473,2.378000021
9570,1,3,2,6,5,-15.04909307,-16.40845018,-14.55301094,22.26460059,-2.31300892,2.149725457,-0.6142728606,-19.28170967,-11.13230038,-14.55301094,-14.03510094,-15.30286598,1.482499957
9570,3,1,3,1,2,14.11537085,-4.330095481,11.41379261,14.76460027,-0.2976511975,0.9127049046,0.7114862486,12.78651905,-7.3822999,11.41379261,15.54932213,-4.769980907,2.058000088
9570,3,2,3,4,3,18.45051831,-5.541048789,14.82401276,19.26460089,-0.2917498062,0.9149347606,0.7086702121,16.6836338,-9.632300377,14.82401276,17.01387596,-5.109597206,2.378000021
9570,3,3,3,6,5,21.39028789,-6.178027479,17.14990997,22.26460059,-0.2811722658,0.9144437291,0.7092899095,19.28170967,-11.13230038,17.14990997,19.94915771,-5.761794567,1.482499957
9571,3,1,1,1,2,12.82589979,-7.313666379,14.1940937,14.76460027,-0.518239376,0.8050963162,0.8537852528,12.78651905,-7.3822999,14.1940937,14.12885761,-8.056647301,2.058000088
9571,3,2,1,4,3,16.82739206,-9.37889779,20.41390038,19.26460089,-0.5084755247,0.7564409651,0.9229358116,16.6836338,-9.632300377,20.41390038,15.51710701,-8.648598671,2.378000021
9571,2,1,2,1,2,7.370629269,12.79324945,-1.635879278,14.7645998,1.04811004,1.681143652,-0.1105719511,1.421085493e-15,14.7645998,-1.635879278,8.119433403,14.09295368,2.058000088
9571,2,2,2,4,3,9.53089276,16.74177187,-0.3706666529,19.26460075,1.05326523,1.59003477,-0.01923962976,0,19.26460075,-0.3706666529,8.788747787,15.43813515,2.378000021
9571,2,3,2,6,5,10.88493323,19.42242712,0.5128333569,22.26460075,1.059979842,1.547766824,0.02303153901,-1.421085493e-15,22.26460075,0.5128333569,10.1515913,18.11389542,1.482499957
9571,1,1,3,1,2,-14.75051021,-0.6448797851,13.88672829,14.76460027,-3.097901325,0.8160284158,0.8386995173,-12.78651905,-7.3822999,13.88672829,-16.24900246,-0.7103925943,2.058000088
9571,1,2,3,4,3,-19.2432273,-0.907221405,19.79775047,19.26460089,-3.094482564,0.7717503296,0.9008080671,-16.6836338,-9.632300377,19.79775047,-17.74484253,-0.8365800977,2.378000021
9572,2,1,1,1,2,-10.05084563,10.81544772,-3.998223782,14.7645998,2.319567949,1.83525177,-0.2675929813,1.421085493e-15,14.7645998,-3.998223782,-11.07195473,11.91423607,2.058000088
9572,2,2,1,4,3,-13.2135661,14.01879143,-3.088399887,19.26460075,2.326634406,1.729758479,-0.1596358811,0,19.26460075,-3.088399887,-12.18466949,12.9271946,2.378000021
9572,2,3,1,6,5,-15.36065197,16.11715911,-2.499646425,22.26460075,2.332166087,1.682598145,-0.1120354622,-2.842170985e-15,22.26460075,-2.499646425,-14.32575417,15.03129292,1.482499957
9572,1,1,2,1,2,-12.92334451,-7.140069179,-8.448900223,14.76460027,-2.636836747,2.090554193,-0.5448759437,-12.78651905,-7.3822999,-8.448900223,-14.23628426,-7.865460396,2.058000088
9572,1,2,2,4,3,-16.80820224,-9.413245179,-8.946222305,19.26460089,-2.631074806,2.005549525,-0.4491336103,-16.6836338,-9.632300377,-8.946222305,-15.49937153,-8.680249214,2.378000021
9572,1,3,2,6,5,-19.28431766,-11.12778198,-9.277500153,22.26460059,-2.618228194,1.965609767,-0.4054892887,-19.28170967,-11.13230038,-9.277500153,-17.9850769,-10.37807083,1.482499957
9572,2,1,3,1,2,0.2536534347,14.76242078,-6.607499599,14.7645998,1.553615643,1.99158856,-0.4337898924,1.421085493e-15,14.7645998,-6.607499599,0.2794223726,16.26215172,2.058000088
9572,2,2,3,4,3,0.1933744019,19.2636302,-6.562965393,19.26460075,1.560758348,1.89913965,-0.3344072362,0,19.26460075,-6.562965393,0.1783171743,17.76365471,2.378000021
9572,2,3,3,6,5,-0.08369548724,22.26444344,-6.523499966,22.26460075,1.574555464,1.855817635,-0.2889606336,0,22.26460075,-6.523499966,-0.07805652916,20.76438332,1.482499957
9573,3,1,1,1,2,14.15937337,4.183965481,-8.558250427,14.76460027,0.2873148565,2.096115642,-0.5512938407,12.78651905,-7.3822999,-8.558250427,15.59784985,4.609022141,2.058000088
9573,3,2,1,4,3,18.39759716,5.71430364,-11.48903179,19.26460089,0.3011534662,2.10855016,-0.5657187029,16.6836338,-9.632300377,-11.48903179,16.96505356,5.26935482,2.378000021
9573,3,3,1,6,5,21.15324037,6.946427948,-13.50833607,22.26460059,0.3172913636,2.116140966,-0.5745770746,19.28170967,-11.13230038,-13.50833607,19.72804451,6.478413582,1.482499957
9573,3,1,2,1,2,11.88214068,-8.764026135,1.222300053,14.76460027,-0.6355046336,1.488198822,0.08269158302,12.78651905,-7.3822999,1.222300053,13.08928108,-9.654388428,2.058000088
9573,3,2,2,4,3,15.63035444,-11.26129956,1.247874975,19.26460089,-0.6243366518,1.506111153,0.06473032959,16.6836338,-9.632300377,1.247874975,14.41328239,-10.38442802,2.378000021
9573,3,3,2,6,5,18.28436157,-12.70411592,1.28296423,22.26460059,-0.6072327186,1.513236478,0.05759165884,19.28170967,-11.13230038,1.28296423,17.05246353,-11.84818363,1.482499957
9573,2,1,3,1,2,1.587707495,14.67898471,0.5809999704,14.7645998,1.463053244,1.531465741,0.03934072966,1.421085493e-15,14.7645998,0.5809999704,1.748996973,16.17016983,2.058000088
9573,2,2,3,4,3,1.801511791,19.18018241,0.3991052508,19.26460075,1.477145393,1.550082263,0.02071554518,0,19.26460075,0.3991052508,1.661237478,17.6867218,2.378000021
9573,2,3,3,6,5,1.681407471,22.2010206,0.2964999974,22.26460075,1.49520504,1.55748001,0.01331671012,-1.421085493e-15,22.26460075,0.2964999974,1.568125248,20.70526123,1.482499957
9574,1,1,1,1,2,-14.62466938,2.027921781,9.266722679,14.76460027,3.003806825,1.010307204,0.5923735558,-12.78651905,-7.3822999,9.266722679,-16.11039543,2.233939171,2.058000088
9574,1,2,1,4,3,-19.094308,2.555826594,12.69427299,19.26460089,3.008530763,0.9881599881,0.6187071478,-16.6836338,-9.632300377,12.69427299,-17.60747337,2.356809616,2.378000021
9574,1,3,1,6,5,-22.10642508,2.649228156,15.0795002,22.26460059,3.022321719,0.975477929,0.633959198,-19.28170967,-11.13230038,15.0795002,-20.61702538,2.470738888,1.482499957
9574,1,1,2,1,2,-5.480750956,-13.70966047,2.364617586,14.76460027,-1.951106927,1.411990398,0.1594776651,-12.78651905,-7.3822999,2.364617586,-6.037545681,-15.10243797,2.058000088
9574,1,2,2,4,3,-7.078339683,-17.91708556,3.775272846,19.26460089,-1.947037608,1.377279302,0.1947362882,-16.6836338,-9.632300377,3.775272846,-6.527176857,-16.52195168,2.378000021
9574,1,3,2,6,5,-7.954637794,-20.79509983,4.670499802,22.26460059,-1.936147555,1.364022082,0.2082636518,-19.28170967,-11.13230038,4.670499802,-7.418698311,-19.39404106,1.482499957
9574,3,1,3,1,2,14.7578789,0.4454567702,5.551397324,14.76460027,0.03017517374,1.211154714,0.3676549229,12.78651905,-7.3822999,5.551397324,16.25716972,0.4907118678,2.058000088
9574,3,2,3,4,3,19.24456651,0.878354884,7.959000587,19.26460089,0.04561005441,1.179012899,0.4022088102,16.6836338,-9.632300377,7.959000587,17.74604034,0.8099595904,2.378000021
9574,3,3,3,6,5,22.20449042,1.634944887,9.477846146,22.26460059,0.07349863823,1.168340312,0.4137821146,19.28170967,-11.13230038,9.477846146,20.70845222,1.524789691,1.482499957
9575,3,1,1,1,2,14.68968062,-1.48549806,-10.18518257,14.76460027,-0.1007826661,2.174669559,-0.6443216746,12.78651905,-7.3822999,-10.18518257,16.18203545,-1.636412859,2.058000088
9575,3,2,1,4,3,19.16742486,-1.932529831,-12.936656,19.26460089,-0.1004840858,2.162154671,-0.6291827416,16.6836338,-9.632300377,-12.936656,17.67497063,-1.78205514,2.378000021
9575,3,3,1,6,5,22.17906154,-1.949786884,-14.75150013,22.26460059,-0.08768572791,2.155946291,-0.6217199227,19.28170967,-11.13230038,-14.75150013,20.68474388,-1.818419695,1.482499957
9575,2,1,2,1,2,6.420369342,13.29557313,-10.93852711,14.7645998,1.1209259,2.208423251,-0.6858205346,1.421085493e-15,14.7645998,-10.93852711,7.072619438,14.64628029,2.058000088
9575,2,2,2,4,3,8.129633608,17.46521971,-13.83994293,19.26460075,1.13514768,2.193773527,-0.6676859767,2.842170985e-15,19.26460075,-13.83994293,7.496632576,16.10531807,2.378000021
9575,2,3,2,6,5,9.077427956,20.33009465,-15.8121767,22.26460075,1.150855144,2.188330914,-0.6609974823,0,22.26460075,-15.8121767,8.465823174,18.96032524,1.482499957
9575,3,1,3,1,2,3.063689591,-14.44324158,-1.063500047,14.76460027,-1.36177526,1.642702538,-0.07196825701,12.78651905,-7.3822999,-1.063500047,3.374939442,-15.91057587,2.058000088
9575,3,2,3,4,3,4.219314687,-18.79686759,-1.027999997,19.26460089,-1.349987324,1.624107886,-0.05333683021,16.6836338,-9.632300377,-1.027999997,3.890757322,-17.33315849,2.378000021
9575,3,3,3,6,5,5.433690264,-21.59137443,-1.023499966,22.26460059,-1.324255705,1.616733819,-0.04595365737,19.28170967,-11.13230038,-1.023499966,5.067601681,-20.1366806,1.482499957
9576,2,1,1,1,2,-3.913375615,14.23653394,-14.35511017,14.7645998,1.839053398,2.342133133,-0.8616256944,2.842170985e-15,14.7645998,-14.35511017,-4.310934067,15.68281841,2.058000088
9576,2,2,1,4,3,-5.535347781,18.45222933,-17.61883736,19.26460075,1.86223716,2.311603407,-0.8196580136,0,19.26460075,-17.61883736,-5.104323387,17.01539803,2.378000021
9576,2,3,1,6,5,-7.453239442,20.98003023,-19.87120056,22.26460075,1.912144071,2.299453405,-0.8032833123,-2.842170985e-15,22.26460075,-19.87120056,-6.951070309,19.56648064,1.482499957
9576,2,1,2,1,2,10.96868587,9.88338695,-10.09663391,14.7645998,0.7333975536,2.17059458,-0.6393780905,1.421085493e-15,14.7645998,-10.09663391,12.08287239,10.88733006,2.058000088
9576,2,2,2,4,3,13.69993,13.54388276,-12.22929955,19.26460075,0.7796704214,2.136416661,-0.5984414935,0,19.26460075,-12.22929955,12.63313961,12.48924351,2.378000021
9576,2,3,2,6,5,14.35917845,17.01547652,-13.723979,22.26460075,0.8698605576,2.12319003,-0.5828398409,0,22.26460075,-13.723979,13.39165783,15.86897469,1.482499957
9576,2,1,3,1,2,-9.862735512,10.98725878,-5.617499828,14.7645998,2.30231271,1.93435471,-0.3718424994,1.421085493e-15,14.7645998,-5.617499828,-10.86465931,12.1034193,2.058000088
9576,2,2,3,4,3,-12.92062086,14.28924066,-6.130266666,19.26460075,2.305938175,1.878878378,-0.3130745597,0,19.26460075,-6.130266666,-11.91453266,13.17658234,2.378000021
9576,2,3,3,6,5,-15.15582862,16.30991433,-6.46849966,22.26460075,2.319533394,1.853541123,-0.2865892051,0,22.26460075,-6.46849966,-14.13473034,15.21106148,1.482499957
9577,1,1,1,1,2,-13.91232402,4.943747994,-1.123676538,14.76459969,2.800159427,1.646756026,-0.07603285093,-12.7865181,-7.382300377,-1.123676538,-15.32573891,5.446005344,2.058000088
9577,1,2,1,4,3,-18.22143444,6.25333159,-0.7538750172,19.26460041,2.811001534,1.609909028,-0.03912267703,-16.6836338,-9.632299423,-0.7538750172,-16.80262566,5.766417027,2.377999783
9577,1,3,1,6,5,-21.08682529,7.145503305,-0.5146052837,22.26460012,2.814875451,1.593905373,-0.02311110343,-19.28170967,-11.13229942,-0.5146052837,-19.66616058,6.664095402,1.482499719
9577,1,1,2,1,2,-4.658118543,-14.01054435,-3.179166555,14.76460027,-1.891771792,1.782881747,-0.2136934783,-12.78651905,-7.3822999,-3.179166555,-5.131322384,-15.43383217,2.058000088
9577,1,2,2,4,3,-5.83730705,-18.35894043,-3.44588542,19.26460089,-1.878642641,1.747795834,-0.1779310096,-16.6836338,-9.632300377,-3.44588542,-5.382780552,-16.92940712,2.378000021
9577,1,3,2,6,5,-6.06317679,-21.42312598,-3.6318748,22.26460059,-1.846603432,1.732495422,-0.162408383,-19.28170967,-11.13230038,-3.6318748,-5.654675961,-19.97976303,1.482499957
9577,3,1,3,1,2,14.65245068,-1.816345345,-0.01184210554,14.76460027,-0.1233327162,1.571598387,-0.0008020606077,12.78651905,-7.3822999,-0.01184210554,16.1410141,-2.000870466,2.058000088
9577,3,2,3,4,3,19.13899923,-2.196259531,0.6974999905,19.26460089,-0.1142533446,1.534605832,0.03619839791,16.6836338,-9.632300377,0.6974999905,17.64875793,-2.02524972,2.378000021
